Id,data_venda,vendedor,equipe,categoria_servico,servico,quantidade,preco_unitario,custo,cliente,estado,regiao
17340,2024-12-10,Isabella,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,20,211.92,188.75,Monteiro,AM,norte
17341,2023-09-18,Danilo,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,20,1476.21,1032.64,Cardoso Cavalcanti Ltda.,PR,sul
17342,2022-07-25,Isabella,Equipe Solaris,Infraestrutura,Backup em Nuvem,12,1283.48,1110.93,Farias,PA,norte
17343,2023-06-11,Luna,Equipe Solaris,Infraestrutura,Suporte Técnico,1,349.01,237.94,Cardoso,PA,norte
17344,2023-03-09,Agatha,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,12,473.54,241.71,Rezende - EI,MT,centro-oeste
17345,2024-06-28,Ana Júlia,Equipe Solaris,Desenvolvimento,Automação de Processos,6,1260.89,639.14,Gomes Ferreira e Filhos,AM,norte
17346,2024-11-21,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,3,1205.39,854.42,Cardoso Peixoto - EI,MT,centro-oeste
17347,2024-12-03,Agatha,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,1,1346.69,873.05,Campos Ltda.,MT,centro-oeste
17348,2024-09-09,Agatha,Equipe Solaris,Infraestrutura,Backup em Nuvem,14,235.82,163.11,Dias e Filhos,PE,nordeste
17349,2024-09-06,Danilo,Equipe Solaris,Infraestrutura,Suporte Técnico,8,1467.9,1296.38,Pinto,AM,norte
17350,2024-03-05,Ana Júlia,Equipe Solaris,Infraestrutura,Suporte Técnico,20,1270.15,796.9,Costa,RO,norte
17351,2024-05-27,Agatha,Equipe Solaris,Desenvolvimento,Automação de Processos,19,798.08,407.52,Ferreira Lopes S.A.,RJ,sudeste
17352,2023-01-16,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,5,1458.54,1075.66,Freitas,MG,sudeste
17353,2024-04-29,Danilo,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,4,1044.46,561.79,Pires Almeida S/A,PR,sul
17354,2023-04-05,Agatha,Equipe Solaris,Consultoria,Auditoria de Sistemas,13,422.05,372.48,Pires S.A.,GO,centro-oeste
17355,2024-09-03,Danilo,Equipe Solaris,Consultoria,Treinamento em TI,16,1030.66,772.04,Ferreira Pires - EI,SP,sudeste
17356,2022-11-16,Ana Júlia,Equipe Solaris,Desenvolvimento,Integração de Sistemas,4,870.27,650.91,Correia,MG,sudeste
17357,2024-11-27,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,10,153.87,109.03,Martins,CE,nordeste
17358,2022-08-25,Luna,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,6,951.88,831.64,Viana,RO,norte
17359,2023-09-30,Ana Júlia,Equipe Solaris,Consultoria,Gestão de Projetos de TI,2,1150.83,609.72,Caldeira - EI,MT,centro-oeste
17360,2024-12-01,Luna,Equipe Solaris,Infraestrutura,Hospedagem de Sites,1,1103.65,631.36,Castro S.A.,RJ,sudeste
17361,2022-06-14,Luna,Equipe Solaris,Desenvolvimento,Automação de Processos,2,576.79,428.58,Monteiro - EI,SC,sul
17362,2022-11-22,Luna,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,4,1134.09,632.35,Moraes - EI,AM,norte
17363,2025-04-24,Agatha,Equipe Solaris,Infraestrutura,Suporte Técnico,4,286.12,186.5,da Conceição S/A,MT,centro-oeste
17364,2024-09-26,Ana Júlia,Equipe Solaris,Consultoria,Consultoria em TI,12,821.2,527.36,Araújo,SP,sudeste
17365,2023-06-01,Agatha,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,8,262.6,223.85,Pires Ltda.,CE,nordeste
17366,2023-08-24,Danilo,Equipe Solaris,Infraestrutura,Hospedagem de Sites,4,1422.6,882.48,Porto Fernandes Ltda.,GO,centro-oeste
17367,2023-10-01,Ana Júlia,Equipe Solaris,Consultoria,Auditoria de Sistemas,19,730.15,441.86,Rodrigues Mendes S.A.,RS,sul
17368,2022-10-15,Luna,Equipe Solaris,Infraestrutura,Hospedagem de Sites,4,1045.91,625.14,Viana - EI,MT,centro-oeste
17369,2022-08-03,Danilo,Equipe Solaris,Desenvolvimento,Integração de Sistemas,13,389.62,283.94,Aragão,MG,sudeste
17370,2023-03-10,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,11,515.25,323.85,Caldeira - ME,SP,sudeste
17371,2023-10-09,Isabella,Equipe Solaris,Consultoria,Treinamento em TI,5,377.09,302.34,da Costa Cunha S.A.,PA,norte
17372,2022-07-11,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,18,289.16,155.28,Almeida - EI,SP,sudeste
17373,2023-09-09,Agatha,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,17,1418.52,799.67,Novaes e Filhos,AM,norte
17374,2025-01-20,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,6,896.0,550.47,Monteiro S.A.,SC,sul
17375,2023-02-04,Danilo,Equipe Solaris,Infraestrutura,Hospedagem de Sites,2,1129.61,696.96,Cunha - EI,CE,nordeste
17376,2024-03-30,Danilo,Equipe Solaris,Desenvolvimento,Integração de Sistemas,13,575.29,372.75,Lima,MG,sudeste
17377,2023-07-03,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,2,1176.03,628.43,Araújo,BA,nordeste
17378,2022-06-12,Luna,Equipe Solaris,Consultoria,Consultoria em TI,2,1102.02,626.5,Rezende - ME,RO,norte
17379,2025-05-09,Danilo,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,15,722.39,400.06,Jesus,PA,norte
17380,2024-01-20,Danilo,Equipe Solaris,Consultoria,Auditoria de Sistemas,6,425.42,353.68,Pinto,MT,centro-oeste
17381,2023-12-09,Luna,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,2,170.9,145.14,Aragão,MT,centro-oeste
17382,2023-06-18,Isabella,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,19,1280.46,1006.42,Costela,GO,centro-oeste
17383,2025-03-14,Danilo,Equipe Solaris,Infraestrutura,Hospedagem de Sites,9,895.6,616.07,Cardoso da Luz - EI,AM,norte
17384,2024-04-04,Ana Júlia,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,16,400.07,261.27,Pereira - EI,RO,norte
17385,2023-06-29,Agatha,Equipe Solaris,Desenvolvimento,Integração de Sistemas,7,235.74,156.45,Costa Ltda.,CE,nordeste
17386,2022-11-22,Luna,Equipe Solaris,Desenvolvimento,Automação de Processos,8,852.81,488.75,Alves,GO,centro-oeste
17387,2024-08-14,Ana Júlia,Equipe Solaris,Consultoria,Auditoria de Sistemas,14,1306.32,729.22,Souza,CE,nordeste
17388,2024-02-28,Isabella,Equipe Solaris,Infraestrutura,Backup em Nuvem,11,1295.42,913.79,da Rosa e Filhos,RO,norte
17389,2023-05-08,Danilo,Equipe Solaris,Consultoria,Treinamento em TI,20,890.06,504.83,Porto - EI,MT,centro-oeste
17390,2023-02-01,Ana Júlia,Equipe Solaris,Infraestrutura,Hospedagem de Sites,11,1216.67,726.11,Moura,MG,sudeste
17391,2023-05-20,Danilo,Equipe Solaris,Desenvolvimento,Integração de Sistemas,8,894.14,600.49,Monteiro Ltda.,AM,norte
17392,2023-05-19,Danilo,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,8,910.85,501.35,Freitas Martins - EI,MG,sudeste
17393,2023-07-10,Isabella,Equipe Solaris,Desenvolvimento,Automação de Processos,13,480.49,392.35,Nunes,CE,nordeste
17394,2023-01-04,Danilo,Equipe Solaris,Infraestrutura,Hospedagem de Sites,2,883.92,553.78,Monteiro - EI,DF,centro-oeste
17395,2023-02-14,Danilo,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,17,950.22,557.66,Azevedo,MG,sudeste
17396,2023-11-27,Luna,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,12,264.12,171.91,Freitas S.A.,AM,norte
17397,2022-06-02,Ana Júlia,Equipe Solaris,Infraestrutura,Backup em Nuvem,13,1495.48,1171.76,Nunes,MT,centro-oeste
17398,2023-10-28,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,18,344.04,203.58,Correia S.A.,BA,nordeste
17399,2023-06-22,Isabella,Equipe Solaris,Consultoria,Consultoria em TI,8,491.21,353.95,Melo,SC,sul
17400,2024-10-30,Danilo,Equipe Solaris,Desenvolvimento,Automação de Processos,4,656.77,443.21,Novaes da Mata S.A.,SC,sul
17401,2022-10-25,Agatha,Equipe Solaris,Infraestrutura,Suporte Técnico,19,834.66,644.13,Caldeira Moraes - EI,MG,sudeste
17402,2025-04-30,Luna,Equipe Solaris,Infraestrutura,Backup em Nuvem,11,740.38,534.96,Ferreira Costa S/A,AM,norte
17403,2025-01-28,Ana Júlia,Equipe Solaris,Consultoria,Auditoria de Sistemas,6,1154.03,723.59,Moreira,SP,sudeste
17404,2022-11-26,Luna,Equipe Solaris,Consultoria,Treinamento em TI,5,154.45,83.13,Santos,RS,sul
17405,2023-05-23,Agatha,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,7,1371.08,837.25,Moreira,PA,norte
17406,2022-08-09,Agatha,Equipe Solaris,Infraestrutura,Hospedagem de Sites,5,1268.31,974.33,Farias,PA,norte
17407,2025-01-05,Isabella,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,7,1021.94,827.78,Ramos,PA,norte
17408,2022-09-22,Ana Júlia,Equipe Solaris,Infraestrutura,Hospedagem de Sites,14,564.48,373.96,Viana,SC,sul
17409,2024-10-18,Luna,Equipe Solaris,Consultoria,Consultoria em TI,11,413.26,357.89,das Neves S.A.,SP,sudeste
17410,2024-08-09,Agatha,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,1,1131.08,749.19,da Luz - ME,RS,sul
17411,2024-03-15,Danilo,Equipe Solaris,Infraestrutura,Backup em Nuvem,1,640.04,512.59,Moraes Santos - EI,PR,sul
17412,2025-01-09,Agatha,Equipe Solaris,Desenvolvimento,Integração de Sistemas,6,1153.28,697.09,Cavalcanti S.A.,BA,nordeste
17413,2025-02-26,Agatha,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,14,1160.45,931.7,Souza,PE,nordeste
17414,2024-04-15,Danilo,Equipe Solaris,Consultoria,Treinamento em TI,16,212.56,111.34,Fernandes,BA,nordeste
17415,2022-07-13,Isabella,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,4,387.38,264.35,Novaes,RO,norte
17416,2023-07-22,Ana Júlia,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,10,935.24,657.9,Ribeiro,RJ,sudeste
17417,2025-02-07,Ana Júlia,Equipe Solaris,Consultoria,Consultoria em TI,9,672.56,404.14,da Rosa - EI,BA,nordeste
17418,2024-09-15,Agatha,Equipe Solaris,Consultoria,Treinamento em TI,13,1197.27,640.33,Silveira,RS,sul
17419,2024-06-11,Luna,Equipe Solaris,Infraestrutura,Hospedagem de Sites,5,462.82,273.87,Nunes - ME,AM,norte
17420,2024-06-14,Danilo,Equipe Solaris,Consultoria,Treinamento em TI,2,1068.52,664.38,Castro e Filhos,GO,centro-oeste
17421,2023-07-04,Luna,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,16,431.37,340.14,Cunha Novaes Ltda.,PA,norte
17422,2022-08-28,Danilo,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,19,1197.96,1048.4,Correia S.A.,SP,sudeste
17423,2025-04-09,Ana Júlia,Equipe Solaris,Consultoria,Auditoria de Sistemas,18,298.34,248.96,Castro Aragão S/A,GO,centro-oeste
17424,2023-07-11,Luna,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,8,1200.28,1075.32,Mendes,DF,centro-oeste
17425,2022-06-28,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,20,1141.8,710.39,Araújo,PR,sul
17426,2024-08-04,Danilo,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,13,218.16,143.29,Moraes S/A,PR,sul
17427,2023-09-01,Luna,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,12,300.96,240.7,Pinto Nunes Ltda.,RJ,sudeste
17428,2025-01-15,Ana Júlia,Equipe Solaris,Desenvolvimento,Automação de Processos,11,599.65,382.39,Dias da Conceição e Filhos,GO,centro-oeste
17429,2022-10-06,Ana Júlia,Equipe Solaris,Infraestrutura,Hospedagem de Sites,18,212.75,130.23,Cardoso,PE,nordeste
17430,2023-02-21,Isabella,Equipe Solaris,Desenvolvimento,Integração de Sistemas,11,934.3,757.07,Fogaça Cunha - EI,RS,sul
17431,2022-11-18,Luna,Equipe Solaris,Consultoria,Treinamento em TI,7,692.72,374.53,Cunha Cardoso Ltda.,CE,nordeste
17432,2023-03-04,Agatha,Equipe Solaris,Infraestrutura,Suporte Técnico,2,297.16,180.22,Aragão Oliveira e Filhos,MT,centro-oeste
17433,2024-06-16,Isabella,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,5,1150.73,937.3,Porto - ME,AM,norte
17434,2024-11-18,Isabella,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,8,1057.67,734.1,Correia Ltda.,BA,nordeste
17435,2023-11-26,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,4,311.61,224.04,da Rosa,RJ,sudeste
17436,2025-02-06,Ana Júlia,Equipe Solaris,Desenvolvimento,Automação de Processos,3,929.75,489.34,Santos - ME,RS,sul
17437,2022-08-28,Agatha,Equipe Solaris,Infraestrutura,Hospedagem de Sites,11,370.79,222.72,Alves Oliveira Ltda.,PA,norte
17438,2024-03-19,Isabella,Equipe Solaris,Consultoria,Auditoria de Sistemas,10,487.25,258.37,Almeida,RO,norte
17439,2024-04-02,Danilo,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,16,1150.43,880.37,Pires Costela - EI,RS,sul
17440,2022-12-12,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,4,289.69,150.84,Moraes e Filhos,RO,norte
17441,2024-08-05,Danilo,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,1,1071.22,665.56,Monteiro - EI,GO,centro-oeste
17442,2023-06-22,Isabella,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,9,1147.91,876.3,Martins - EI,RJ,sudeste
17443,2024-10-02,Agatha,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,7,602.23,497.04,Rezende,SC,sul
17444,2023-12-09,Danilo,Equipe Solaris,Consultoria,Treinamento em TI,16,688.49,494.27,Barbosa,RJ,sudeste
17445,2024-10-19,Ana Júlia,Equipe Solaris,Consultoria,Consultoria em TI,4,177.19,141.56,Moraes Pires - ME,RS,sul
17446,2024-06-26,Danilo,Equipe Solaris,Infraestrutura,Hospedagem de Sites,6,906.59,501.37,Santos,PE,nordeste
17447,2023-12-29,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,20,473.35,297.21,Viana,GO,centro-oeste
17448,2022-06-02,Agatha,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,12,1198.68,762.75,Almeida Costa S/A,AM,norte
17449,2023-10-19,Luna,Equipe Solaris,Desenvolvimento,Automação de Processos,16,581.46,457.3,Teixeira Martins S/A,PA,norte
17450,2024-08-25,Agatha,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,7,585.73,490.67,Gonçalves,CE,nordeste
17451,2022-12-19,Danilo,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,2,532.76,357.79,Sales,MT,centro-oeste
17452,2024-07-13,Luna,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,15,645.06,508.72,Porto,AM,norte
17453,2024-08-29,Agatha,Equipe Solaris,Consultoria,Gestão de Projetos de TI,17,617.8,515.26,Silveira,SC,sul
17454,2024-01-12,Ana Júlia,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,19,230.59,200.03,Fogaça,MG,sudeste
17455,2022-06-14,Agatha,Equipe Solaris,Desenvolvimento,Integração de Sistemas,5,1480.09,1054.76,Costela Santos S/A,RO,norte
17456,2022-08-28,Luna,Equipe Solaris,Infraestrutura,Suporte Técnico,19,1042.01,666.02,Mendes,BA,nordeste
17457,2025-04-11,Ana Júlia,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,14,1277.05,936.84,Duarte - EI,SC,sul
17458,2022-09-12,Ana Júlia,Equipe Solaris,Consultoria,Consultoria em TI,6,544.27,328.17,Jesus,RS,sul
17459,2024-12-04,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,6,1357.69,824.39,Carvalho,RO,norte
17460,2023-05-14,Danilo,Equipe Solaris,Consultoria,Consultoria em TI,15,1136.48,893.58,Moura,AM,norte
17461,2023-08-20,Agatha,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,17,1173.7,858.23,Azevedo,PA,norte
17462,2023-02-04,Agatha,Equipe Solaris,Consultoria,Auditoria de Sistemas,5,914.28,577.2,Cardoso,SC,sul
17463,2025-02-13,Isabella,Equipe Solaris,Consultoria,Gestão de Projetos de TI,19,1122.41,743.71,Silva Vieira e Filhos,PA,norte
17464,2024-09-02,Luna,Equipe Solaris,Infraestrutura,Hospedagem de Sites,2,493.68,439.67,da Rocha Ltda.,SC,sul
17465,2024-05-03,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,10,1381.35,700.4,Araújo,PR,sul
17466,2025-03-11,Ana Júlia,Equipe Solaris,Desenvolvimento,Integração de Sistemas,19,416.87,357.61,da Costa,DF,centro-oeste
17467,2024-10-28,Agatha,Equipe Solaris,Consultoria,Consultoria em TI,19,859.4,661.31,Barros Nascimento S/A,DF,centro-oeste
17468,2023-01-23,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,16,1139.38,999.5,Gomes Gonçalves - EI,MT,centro-oeste
17469,2025-04-04,Isabella,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,5,650.63,551.73,Lima,CE,nordeste
17470,2024-04-23,Isabella,Equipe Solaris,Infraestrutura,Suporte Técnico,12,1123.18,715.02,Fernandes,BA,nordeste
17471,2024-08-19,Isabella,Equipe Solaris,Consultoria,Auditoria de Sistemas,18,1085.05,818.47,Caldeira,RJ,sudeste
17472,2024-05-08,Luna,Equipe Solaris,Consultoria,Consultoria em TI,6,159.07,140.76,Ramos,MG,sudeste
17473,2023-12-21,Agatha,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,4,896.64,763.38,Santos,PA,norte
17474,2024-05-08,Ana Júlia,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,11,493.44,366.19,Aragão Rocha - ME,DF,centro-oeste
17475,2023-06-22,Agatha,Equipe Solaris,Desenvolvimento,Automação de Processos,13,771.39,492.61,Costa,CE,nordeste
17476,2022-06-16,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,12,313.87,221.81,Barros Nunes Ltda.,PA,norte
17477,2024-07-29,Isabella,Equipe Solaris,Infraestrutura,Hospedagem de Sites,12,962.89,766.88,Gomes,PR,sul
17478,2024-05-07,Danilo,Equipe Solaris,Infraestrutura,Backup em Nuvem,8,978.47,572.83,da Cruz,PE,nordeste
17479,2022-08-09,Isabella,Equipe Solaris,Infraestrutura,Hospedagem de Sites,16,748.97,647.61,da Mota,RS,sul
17480,2023-04-16,Isabella,Equipe Solaris,Infraestrutura,Backup em Nuvem,18,1155.6,680.95,da Paz,AM,norte
17481,2024-05-21,Isabella,Equipe Solaris,Consultoria,Auditoria de Sistemas,7,1165.37,956.3,Rocha Jesus e Filhos,RJ,sudeste
17482,2023-04-15,Isabella,Equipe Solaris,Desenvolvimento,Automação de Processos,9,1336.68,972.56,Pinto S.A.,RS,sul
17483,2025-01-07,Ana Júlia,Equipe Solaris,Infraestrutura,Suporte Técnico,9,1026.49,763.66,Porto,PA,norte
17484,2022-11-01,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,17,766.87,560.04,Porto das Neves e Filhos,DF,centro-oeste
17485,2025-01-03,Agatha,Equipe Solaris,Desenvolvimento,Integração de Sistemas,2,715.33,642.57,da Cunha,MT,centro-oeste
17486,2024-06-21,Luna,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,8,1247.15,797.14,Carvalho,PR,sul
17487,2024-09-14,Agatha,Equipe Solaris,Infraestrutura,Hospedagem de Sites,10,577.26,363.32,Nunes Castro - EI,AM,norte
17488,2023-02-13,Danilo,Equipe Solaris,Consultoria,Gestão de Projetos de TI,14,1379.8,1171.15,Araújo,MG,sudeste
17489,2023-02-24,Isabella,Equipe Solaris,Desenvolvimento,Automação de Processos,13,725.46,447.4,da Mata,SC,sul
17490,2022-10-26,Danilo,Equipe Solaris,Infraestrutura,Backup em Nuvem,5,217.82,179.27,da Costa,GO,centro-oeste
17491,2024-06-04,Agatha,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,6,287.23,153.12,Dias,RO,norte
17492,2023-08-27,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,11,1414.93,1055.43,Campos,PE,nordeste
17493,2023-10-26,Danilo,Equipe Solaris,Consultoria,Treinamento em TI,8,942.21,780.83,Nogueira,SC,sul
17494,2024-12-11,Danilo,Equipe Solaris,Desenvolvimento,Integração de Sistemas,11,539.58,387.19,Martins e Filhos,RO,norte
17495,2025-03-12,Luna,Equipe Solaris,Consultoria,Gestão de Projetos de TI,16,357.48,203.16,Alves,PA,norte
17496,2022-08-08,Danilo,Equipe Solaris,Desenvolvimento,Integração de Sistemas,20,399.86,232.66,Peixoto - EI,PE,nordeste
17497,2024-09-23,Ana Júlia,Equipe Solaris,Consultoria,Treinamento em TI,13,1392.72,1041.32,Sales,GO,centro-oeste
17498,2023-01-14,Danilo,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,2,999.77,619.52,Caldeira Ltda.,AM,norte
17499,2024-08-08,Danilo,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,19,404.74,219.12,da Mota,RJ,sudeste
17500,2023-09-18,Agatha,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,18,1452.0,1096.16,Costa S/A,PE,nordeste
17501,2022-06-30,Danilo,Equipe Solaris,Consultoria,Auditoria de Sistemas,15,675.85,540.49,Porto,PE,nordeste
17502,2023-06-20,Agatha,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,12,330.93,238.51,Porto,RO,norte
17503,2023-01-22,Luna,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,10,329.32,287.74,da Paz,SP,sudeste
17504,2023-04-08,Luna,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,1,879.17,636.09,Moreira,RJ,sudeste
17505,2025-03-07,Ana Júlia,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,2,279.76,170.66,Monteiro - EI,MG,sudeste
17506,2025-05-25,Ana Júlia,Equipe Solaris,Consultoria,Auditoria de Sistemas,3,1207.21,1067.91,Melo,SC,sul
17507,2025-04-30,Danilo,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,13,634.78,461.99,Silva Sales Ltda.,PE,nordeste
17508,2022-06-27,Isabella,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,17,1080.26,601.54,Duarte Araújo - ME,DF,centro-oeste
17509,2025-03-10,Danilo,Equipe Solaris,Consultoria,Auditoria de Sistemas,7,946.91,804.78,Nunes,RS,sul
17510,2025-02-02,Agatha,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,16,490.58,302.24,Jesus da Cunha S.A.,SC,sul
17511,2023-09-25,Isabella,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,9,1472.47,1104.69,da Costa,MT,centro-oeste
17512,2025-01-22,Luna,Equipe Solaris,Consultoria,Auditoria de Sistemas,15,974.11,853.43,Caldeira - ME,PE,nordeste
17513,2023-11-30,Agatha,Equipe Solaris,Desenvolvimento,Automação de Processos,7,333.47,220.76,da Mata,CE,nordeste
17514,2023-02-21,Agatha,Equipe Solaris,Infraestrutura,Backup em Nuvem,20,364.56,312.59,Vieira - ME,MT,centro-oeste
17515,2022-08-15,Isabella,Equipe Solaris,Desenvolvimento,Integração de Sistemas,4,1466.84,857.98,Silva Jesus - EI,RO,norte
17516,2025-05-25,Isabella,Equipe Solaris,Infraestrutura,Backup em Nuvem,18,1270.69,694.43,Cunha,GO,centro-oeste
17517,2022-06-17,Luna,Equipe Solaris,Infraestrutura,Backup em Nuvem,8,799.05,615.11,Carvalho e Filhos,AM,norte
17518,2025-05-20,Luna,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,9,1334.63,849.92,Silva Pires Ltda.,MT,centro-oeste
17519,2023-07-27,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,15,1130.69,708.32,Moura,GO,centro-oeste
17520,2024-10-21,Luna,Equipe Solaris,Consultoria,Auditoria de Sistemas,4,573.01,331.18,Alves e Filhos,GO,centro-oeste
17521,2024-12-23,Isabella,Equipe Solaris,Desenvolvimento,Integração de Sistemas,20,749.55,445.93,Almeida Santos e Filhos,RJ,sudeste
17522,2023-08-16,Ana Júlia,Equipe Solaris,Consultoria,Consultoria em TI,5,766.62,522.58,Farias,PE,nordeste
17523,2023-12-22,Danilo,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,11,1414.08,856.6,Rocha Santos e Filhos,PA,norte
17524,2022-09-23,Agatha,Equipe Solaris,Consultoria,Gestão de Projetos de TI,20,360.98,272.29,Viana,PA,norte
